"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"203907_s_at"	3.47670291363149e-23	7.71328876860539e-25	-12.3352232253551	45.7960443952405	-0.750656383347252	"IQSEC1"	"IQ motif and Sec7 domain 1"
"209513_s_at"	3.63249849456458e-23	8.06557507526547e-25	-12.328120821185	45.75173917541	-1.19460808785934	"HSDL2"	"hydroxysteroid dehydrogenase like 2"
"222338_x_at"	3.6918094837134e-23	8.20402107491866e-25	12.3254142001701	45.7348551504816	0.779577382947253	""	""
"204992_s_at"	3.76695052501524e-23	8.37789087959494e-25	12.3220790227704	45.7140501929542	1.79772188873187	"PFN2"	"profilin 2"
"38158_at"	3.82865617464855e-23	8.52212997630963e-25	12.3193643348065	45.6971158970528	1.43564649091648	"ESPL1"	"extra spindle pole bodies like 1, separase"
"210272_at"	3.83114711763077e-23	8.5346816447632e-25	-12.3191302800948	45.6956558586444	-2.28904328803077	"CYP2B7P"	"cytochrome P450 family 2 subfamily B member 7, pseudogene"
"201862_s_at"	3.86725116721345e-23	8.62218412955317e-25	-12.3175080966703	45.685536647982	-0.92168180392967	"LRRFIP1"	"LRR binding FLII interacting protein 1"
"227197_at"	3.87801138248438e-23	8.65326728236111e-25	-12.3169358148363	45.6819667452633	-2.22767039871648	"ARHGEF26"	"Rho guanine nucleotide exchange factor 26"
"207008_at"	3.89970729878692e-23	8.70881136135131e-25	-12.315918275005	45.6756193191864	-1.7669230798	"CXCR2"	"C-X-C motif chemokine receptor 2"
"232761_at"	3.90104878865522e-23	8.71894214858103e-25	-12.315733384009	45.6744659672427	-1.1736254726	"COX4I2"	"cytochrome c oxidase subunit 4I2"
"1598_g_at"	3.95043188355015e-23	8.83653990595672e-25	-12.3136027601409	45.6611751221046	-1.18150613550549	"GAS6"	"growth arrest specific 6"
"201810_s_at"	3.98892797734661e-23	8.92994575998583e-25	-12.3119305504994	45.6507438790241	-1.26494624862637	"SH3BP5"	"SH3 domain binding protein 5"
"227425_at"	4.06112263852655e-23	9.09899448046645e-25	-12.3089481307651	45.6321395710543	-1.51368292493846	"REPS2"	"RALBP1 associated Eps domain containing 2"
"223006_s_at"	4.10259318906948e-23	9.19941335125592e-25	-12.3072026263699	45.621251145371	-0.9567700472989	"TMEM245"	"transmembrane protein 245"
"201456_s_at"	4.11520040565613e-23	9.23520968951087e-25	12.3065850089252	45.61739846139	0.955669133327472	"BUB3"	"BUB3, mitotic checkpoint protein"
"204446_s_at"	4.15354986047576e-23	9.32886918822904e-25	-12.3049802977274	45.6073883152296	-2.51072463927253	"ALOX5"	"arachidonate 5-lipoxygenase"
"225947_at"	4.16749577369336e-23	9.36781400250415e-25	12.3043177753016	45.6032555207151	1.00250853998461	"MYO19"	"myosin XIX"
"226875_at"	4.19877276152093e-23	9.44579880506765e-25	-12.3029993508408	45.5950312346189	-1.38541668493407	"DOCK11"	"dedicator of cytokinesis 11"
"243010_at"	4.31631829278928e-23	9.71813044064673e-25	12.2984791463721	45.5668344089218	1.29175036938901	"MSI2"	"musashi RNA binding protein 2"
"214387_x_at"	4.42351265002402e-23	9.96756759913963e-25	-12.2944487348691	45.5416929607821	-4.64664455746593	"SFTPC"	"surfactant protein C"
"209168_at"	4.4271179398912e-23	9.98378860518673e-25	-12.2941901390225	45.5400798588758	-1.49495254865275	"GPM6B"	"glycoprotein M6B"
"226414_s_at"	4.4573129836207e-23	1.0060035156448e-24	12.2929802155379	45.5325324488824	0.721058870037363	"ANAPC11"	"anaphase promoting complex subunit 11"
"208308_s_at"	4.462423766049e-23	1.00797317806502e-24	12.2926691486524	45.5305920385236	1.35564572779341	"GPI"	"glucose-6-phosphate isomerase"
"212267_at"	4.49640254444616e-23	1.01647069866218e-24	-12.2913340743671	45.5222639567532	-0.690092657832967	"WAPL"	"WAPL cohesin release factor"
"202233_s_at"	4.52796244967278e-23	1.02443338824787e-24	12.2900931195512	45.5145229915127	0.833166460050549	"UQCRHL///UQCRH"	"ubiquinol-cytochrome c reductase hinge protein like///ubiquinol-cytochrome c reductase hinge protein"
"230636_s_at"	4.60010005298974e-23	1.04159558584386e-24	-12.2874509338764	45.4980412967192	-1.43098734307912	"KLF9"	"Kruppel like factor 9"
"221189_s_at"	4.75991340133336e-23	1.07865252935565e-24	12.2818913201786	45.4633610790732	0.673598755854945	"MIR6878///TARS2"	"microRNA 6878///threonyl-tRNA synthetase 2, mitochondrial (putative)"
"202588_at"	4.8593555561283e-23	1.10207606577029e-24	-12.2784747860599	45.4420492145446	-0.672269427430769	"AK1"	"adenylate kinase 1"
"235173_at"	4.88617912373128e-23	1.10905318565167e-24	-12.2774711365143	45.4357885993611	-1.00754120935165	"MBNL1-AS1"	"MBNL1 antisense RNA 1"
"225427_s_at"	4.97210077765927e-23	1.12946486801149e-24	12.2745707947012	45.4176967313751	0.992356349806593	"NAXE"	"NAD(P)HX epimerase"
"209355_s_at"	4.97587165462362e-23	1.13123154397753e-24	-12.274322233133	45.4161462461128	-1.47993226093407	"PLPP3"	"phospholipid phosphatase 3"
"206610_s_at"	5.02758489709167e-23	1.14390774796196e-24	-12.2725500640787	45.405091762913	-0.742459212112088	"F11"	"coagulation factor XI"
"238786_at"	5.0521179983882e-23	1.1504137005932e-24	-12.2716481244321	45.3994656261686	-0.812537715347252	"ANK3"	"ankyrin 3, node of Ranvier (ankyrin G)"
"223690_at"	5.05441813392379e-23	1.15186191035556e-24	-12.2714480488894	45.3982175916239	-1.59792241752527	"LTBP2"	"latent transforming growth factor beta binding protein 2"
"220646_s_at"	5.22742006484497e-23	1.19224377153391e-24	-12.2659681509791	45.3640350773023	-1.64073740548132	"KLRF1"	"killer cell lectin like receptor F1"
"1554690_a_at"	5.2605728815447e-23	1.20076725307138e-24	-12.2648352415247	45.3569682337887	-1.47543280146593	"TACC1"	"transforming acidic coiled-coil containing protein 1"
"201150_s_at"	5.28162517808939e-23	1.20653860949861e-24	-12.2640726908735	45.3522116122216	-1.90145964530769	"TIMP3"	"TIMP metallopeptidase inhibitor 3"
"230320_at"	5.3277160588819e-23	1.21804208021991e-24	-12.2625635944297	45.3427982135078	-0.942045232270329	"TBRG1"	"transforming growth factor beta regulator 1"
"220180_at"	5.35045852511201e-23	1.22422013990217e-24	-12.2617589898951	45.3377792796035	-1.98196217383516	"CCDC68"	"coiled-coil domain containing 68"
"202782_s_at"	5.39192674806368e-23	1.23506083257928e-24	-12.2603569070243	45.3290334251958	-0.671581401032967	"INPP5K"	"inositol polyphosphate-5-phosphatase K"
"1553169_at"	5.39192674806368e-23	1.23568069781871e-24	-12.2602771090015	45.328535664738	-1.4585908491978	"LRRN4"	"leucine rich repeat neuronal 4"
"213278_at"	5.40667173250731e-23	1.24004871560387e-24	-12.2597159267859	45.3250351490195	-0.84808937221978	"MTMR9"	"myotubularin related protein 9"
"215016_x_at"	5.47537701992192e-23	1.25680807681793e-24	-12.257580951331	45.3117177175283	-1.48944049085934	"DST"	"dystonin"
"208583_x_at"	5.54432870297427e-23	1.27364917255339e-24	12.2554640491648	45.2985130491752	0.783974681186813	"HIST1H2AJ"	"histone cluster 1, H2aj"
"239897_at"	5.74371246977183e-23	1.32050234558815e-24	-12.2497187203147	45.2626753642429	-0.718788378470329	"BCLAF1"	"BCL2 associated transcription factor 1"
"205936_s_at"	5.89004299734759e-23	1.35522159865812e-24	-12.2455913000101	45.2369298474328	-1.40893059722857	"HK3"	"hexokinase 3"
"1557419_a_at"	5.92273165118407e-23	1.36382609032295e-24	-12.2445847490278	45.2306513234756	-1.21057516672088	"ACSL4"	"acyl-CoA synthetase long-chain family member 4"
"208967_s_at"	6.07747829506315e-23	1.40057112972649e-24	12.2403565979086	45.2042776215175	0.888583378953846	"AK2"	"adenylate kinase 2"
"234998_at"	6.08153676369813e-23	1.40262227393196e-24	-12.2401238582009	45.2028258774672	-1.47515919796923	"RAB11A"	"RAB11A, member RAS oncogene family"
"205450_at"	6.08153676369813e-23	1.40373102803604e-24	12.2399981914913	45.2020420152507	1.08101659160879	"PHKA1"	"phosphorylase kinase regulatory subunit alpha 1"
"208195_at"	6.37512218882753e-23	1.47266197064274e-24	-12.2323742841853	45.154487115578	-1.77168362915604	"TTN"	"titin"
"213523_at"	6.40171881351471e-23	1.47997669506769e-24	12.2315862986055	45.14957199795	1.85839503921099	"CCNE1"	"cyclin E1"
"210629_x_at"	6.46491294585558e-23	1.49576861024368e-24	-12.2298982955817	45.1390429704478	-1.48696163483516	"LST1"	"leukocyte specific transcript 1"
"219555_s_at"	6.49125116529104e-23	1.50304965253927e-24	12.2291260156632	45.1342258314749	1.91246635299121	"CENPN"	"centromere protein N"
"207871_s_at"	6.5779828595952e-23	1.52433548845123e-24	-12.2268895555861	45.1202758113097	-1.05975948077363	"MIR6132///ST7-OT3///ST7"	"microRNA 6132///ST7 overlapping transcript 3///suppression of tumorigenicity 7"
"235266_at"	6.6880196706507e-23	1.55105787697944e-24	12.2241256876031	45.1030361105848	1.73841884879341	"ATAD2"	"ATPase family, AAA domain containing 2"
"224467_s_at"	6.72849453143269e-23	1.56167527396216e-24	12.2230407363038	45.0962687130065	1.14424073538022	"PDCD2L"	"programmed cell death 2 like"
"207557_s_at"	6.7413701368325e-23	1.56589667558798e-24	-12.2226114151638	45.0935908193128	-0.64572678301978	"RYR2"	"ryanodine receptor 2"
"241392_at"	6.74371972751884e-23	1.56767586166922e-24	-12.222430816549	45.0924643345636	-0.965781038978022	"TMEM39A"	"transmembrane protein 39A"
"204817_at"	6.94506400351353e-23	1.6157515157694e-24	12.2176268843762	45.0624998734987	1.31636777333187	"ESPL1"	"extra spindle pole bodies like 1, separase"
"226228_at"	6.98283025430232e-23	1.62581489048502e-24	-12.2166394125647	45.0563405532373	-4.26062131884395	"AQP4"	"aquaporin 4"
"214737_x_at"	7.03228936480665e-23	1.63861667137882e-24	12.215392028961	45.0485600531092	0.590579826997802	"HNRNPC"	"heterogeneous nuclear ribonucleoprotein C (C1/C2)"
"229177_at"	7.05262630819083e-23	1.64464536679347e-24	-12.2148079741673	45.0449170412532	-2.96420868339121	"C16orf89"	"chromosome 16 open reading frame 89"
"206754_s_at"	7.06910585543397e-23	1.64978126594124e-24	-12.2143120988422	45.0418240463866	-3.02103781292527	"CYP2B7P///CYP2B6"	"cytochrome P450 family 2 subfamily B member 7, pseudogene///cytochrome P450 family 2 subfamily B member 6"
"219529_at"	7.27029491935792e-23	1.69806430946869e-24	-12.2097243910005	45.0132085640785	-2.47169101591209	"CLIC3"	"chloride intracellular channel 3"
"204348_s_at"	7.36067045577844e-23	1.72051885550706e-24	12.2076350851303	45.0001767312474	2.35369696770549	"LOC100507855///AK4"	"adenylate kinase 4, mitochondrial-like///adenylate kinase 4"
"224341_x_at"	7.43982445573313e-23	1.74128029162287e-24	-12.2057274332131	44.98827797714	-1.50654961170549	"TLR4"	"toll like receptor 4"
"206618_at"	7.43982445573313e-23	1.74174216796313e-24	-12.2056852530537	44.9880148836981	-1.53609500502637	"IL18R1"	"interleukin 18 receptor 1"
"212486_s_at"	7.48127794714331e-23	1.75281518981081e-24	-12.2046773600951	44.9817282823737	-1.31327471498461	"FYN"	"FYN proto-oncogene, Src family tyrosine kinase"
"1570515_a_at"	7.72073321926686e-23	1.81033013024236e-24	-12.1995425423671	44.9497006540799	-1.84104650942637	"FILIP1"	"filamin A interacting protein 1"
"201563_at"	7.79492647545926e-23	1.82915238555359e-24	12.1978974987807	44.9394399966816	1.54250827374066	"SORD"	"sorbitol dehydrogenase"
"216620_s_at"	8.03203677216059e-23	1.88626158490246e-24	-12.1930078696984	44.9089419688764	-1.37016816487033	"ARHGEF10"	"Rho guanine nucleotide exchange factor 10"
"204649_at"	8.11652750563964e-23	1.90758808317274e-24	12.1912197843489	44.8977892160338	1.26217800550989	"TROAP"	"trophinin associated protein"
"1553171_x_at"	8.15699145152024e-23	1.91859003322451e-24	-12.1903051437164	44.8920843756072	-1.75624813634066	"LRRN4"	"leucine rich repeat neuronal 4"
"203910_at"	8.17687603113581e-23	1.92476258839905e-24	-12.1897942856748	44.8888980305261	-1.66557111068791	"ARHGAP29"	"Rho GTPase activating protein 29"
"215800_at"	8.19982428023419e-23	1.93289224381847e-24	-12.1891239462225	44.8847169648316	-1.17716437303956	"DUOX1"	"dual oxidase 1"
"228273_at"	8.19982428023419e-23	1.93316387694959e-24	12.1891015971194	44.8845775682581	2.29645907377363	"PRR11"	"proline rich 11"
"1564736_a_at"	8.37284745099792e-23	1.97656859467153e-24	-12.1855701393089	44.8625510973818	-0.545453503393406	"CASP12"	"caspase 12 (gene/pseudogene)"
"238568_s_at"	8.37284745099792e-23	1.97701802638104e-24	-12.1855339800503	44.8623255647939	-1.11839183137143	"NPC1"	"NPC intracellular cholesterol transporter 1"
"209911_x_at"	8.58363839190756e-23	2.02836045767619e-24	12.181456379905	44.8368928264304	1.70756444892308	"HIST1H2BD"	"histone cluster 1, H2bd"
"239272_at"	8.75201548186702e-23	2.0697496146418e-24	-12.1782437007772	44.8168548661025	-2.33613262994725	"MMP28"	"matrix metallopeptidase 28"
"232045_at"	8.8577080555677e-23	2.09636474145489e-24	-12.176211558589	44.804180140844	-0.718517219525274	"PHACTR1"	"phosphatase and actin regulator 1"
"229809_at"	8.8720832608524e-23	2.10138963380043e-24	-12.1758307898033	44.8018052425651	-0.77237475	"POU6F1"	"POU class 6 homeobox 1"
"241368_at"	8.9473696001441e-23	2.12085797929342e-24	-12.1743640933216	44.7926573023679	-0.61335829203956	"PLIN5"	"perilipin 5"
"204558_at"	9.17538731073697e-23	2.17658479049398e-24	12.1702390207746	44.7669289009612	1.3008255876967	"RAD54L"	"RAD54-like (S. cerevisiae)"
"229572_at"	9.21765115570434e-23	2.1882965157941e-24	-12.1693855201658	44.761605571079	-1.19836783354066	"ATP6V0A2"	"ATPase H+ transporting V0 subunit a2"
"215633_x_at"	9.22721763766596e-23	2.19225527413408e-24	-12.1690980552009	44.7598126379934	-1.43455463947912	"LST1"	"leukocyte specific transcript 1"
"215617_at"	9.30970970724866e-23	2.21355694914006e-24	-12.167560090976	44.7502202933511	-1.41913367445934	"SPATS2L"	"spermatogenesis associated serine rich 2 like"
"243509_at"	9.64817420834758e-23	2.29579783174398e-24	-12.1617580817356	44.7140331383331	-1.8765077291033	""	""
"216264_s_at"	1.00148697807055e-22	2.38488531403358e-24	-12.1557030027311	44.6762679465973	-1.27339314855385	"LAMB2"	"laminin subunit beta 2"
"213295_at"	1.02845473273271e-22	2.4509858559684e-24	-12.1513546977139	44.6491480419298	-1.17613416491648	"CYLD"	"CYLD lysine 63 deubiquitinase"
"222533_at"	1.03120704383641e-22	2.45943115713339e-24	-12.1508076047128	44.6457358964588	-0.782532827202197	"CRBN"	"cereblon"
"236330_at"	1.05112402489849e-22	2.50885569728858e-24	-12.1476430305679	44.6259989350846	-0.60900248836923	""	""
"202947_s_at"	1.05158152300509e-22	2.51187099962441e-24	-12.1474519879645	44.6248074352023	-1.23128049866154	"GYPC"	"glycophorin C (Gerbich blood group)"
"204709_s_at"	1.05256069817577e-22	2.51613503889481e-24	12.1471822192834	44.6231249349662	2.17043245847472	"KIF23"	"kinesin family member 23"
"201391_at"	1.05416740973174e-22	2.52190392671077e-24	12.1468179714681	44.6208531860732	0.912993261285714	"TRAP1"	"TNF receptor associated protein 1"
"239135_at"	1.07270554043234e-22	2.56821500215077e-24	-12.1439237216186	44.6028023146802	-1.05854443053626	"CPPED1"	"calcineurin like phosphoesterase domain containing 1"
"209839_at"	1.07316609309925e-22	2.57128044254233e-24	-12.1437339896985	44.6016189968805	-1.11958740124396	"DNM3"	"dynamin 3"
"222706_at"	1.11358840887641e-22	2.67016809151709e-24	-12.1377317687429	44.56418461878	-0.82340373	"CWC25"	"CWC25 spliceosome associated protein homolog"
"1552309_a_at"	1.12372098306803e-22	2.69651930459123e-24	-12.1361698095081	44.5544431277232	-1.78322771303956	"NEXN"	"nexilin F-actin binding protein"
"202192_s_at"	1.13111887786283e-22	2.71634035049639e-24	-12.1350049476419	44.5471782365903	-1.08773387638681	"GAS7"	"growth arrest specific 7"
"204755_x_at"	1.1411460767668e-22	2.74250744375231e-24	-12.1334800829803	44.5376681399019	-1.89105861634725	"HLF"	"HLF, PAR bZIP transcription factor"
"207808_s_at"	1.14738627949126e-22	2.75960303160678e-24	-12.1324916884124	44.5315038508288	-1.64983631358461	"PROS1"	"protein S (alpha)"
"243041_s_at"	1.15643543819001e-22	2.78348246302342e-24	-12.1311212800112	44.5229570864896	-1.7396485370967	""	""
"215942_s_at"	1.1834730259828e-22	2.85072514900658e-24	12.1273245536166	44.4992783259694	1.51838322113846	"GTSE1"	"G2 and S-phase expressed 1"
"226080_at"	1.19891717184137e-22	2.8901194924315e-24	-12.1251416066705	44.4856641786396	-0.834037286738461	"SSH2"	"slingshot protein phosphatase 2"
"226333_at"	1.20541991348964e-22	2.90799975471941e-24	-12.1241606103397	44.4795461237638	-1.40771807055165	"IL6R"	"interleukin 6 receptor"
"215703_at"	1.22154471247104e-22	2.94913401090403e-24	-12.121926493371	44.4656129330283	-1.39936037753187	"CFTR"	"cystic fibrosis transmembrane conductance regulator"
"212993_at"	1.23091661338544e-22	2.97401160728335e-24	-12.1205903903763	44.4572802828477	-1.37645178877143	"NACC2"	"NACC family member 2"
"216504_s_at"	1.23632992195712e-22	2.98935191006368e-24	-12.1197720656784	44.4521767844392	-2.19161333474286	"SLC39A8"	"solute carrier family 39 member 8"
"241765_at"	1.24279310634724e-22	3.00725245486492e-24	-12.1188224568266	44.4462545397398	-1.85050199907253	"CPM"	"carboxypeptidase M"
"202246_s_at"	1.24952275268432e-22	3.0258219013334e-24	12.1178433166399	44.4401481338411	0.918961806026373	"CDK4"	"cyclin dependent kinase 4"
"212353_at"	1.25123514946795e-22	3.03225710662101e-24	12.1175053986763	44.4380407117677	2.47750480462637	"SULF1"	"sulfatase 1"
"205167_s_at"	1.28056591624257e-22	3.10778430956608e-24	12.1135921358794	44.4136357866746	1.32946758158681	"CDC25C"	"cell division cycle 25C"
"234465_at"	1.28056591624257e-22	3.10802189456587e-24	12.1135799766003	44.4135599560488	0.71178427261978	"EME1"	"essential meiotic structure-specific endonuclease 1"
"222848_at"	1.28832885352226e-22	3.1292194192548e-24	12.1124988391624	44.4068175134816	1.71532035855165	"CENPK"	"centromere protein K"
"215222_x_at"	1.32904242225057e-22	3.23053933090263e-24	-12.1074303378962	44.3752083294756	-1.03472282415824	"MACF1"	"microtubule-actin crosslinking factor 1"
"230083_at"	1.34838208289428e-22	3.2800149433002e-24	-12.1050128031911	44.3601317363182	-1.46548552551429	"USP53"	"ubiquitin specific peptidase 53"
"223623_at"	1.37723305057226e-22	3.35271548296604e-24	-12.1015257721011	44.3383855182309	-2.85534827935824	"C2orf40"	"chromosome 2 open reading frame 40"
"205774_at"	1.3781738345928e-22	3.35752637892568e-24	12.1012976946919	44.336963161421	1.54346213001758	"F12"	"coagulation factor XII"
"224912_at"	1.38150510181555e-22	3.36816881704641e-24	-12.1007943111975	44.3338239184289	-0.873829948520879	"TTC7A"	"tetratricopeptide repeat domain 7A"
"202754_at"	1.38890551163196e-22	3.3887516278318e-24	12.099825247371	44.3277805691893	0.888288752032967	"R3HDM1"	"R3H domain containing 1"
"237252_at"	1.39388875656288e-22	3.40345951533873e-24	-12.0991363801252	44.3234846103721	-1.6917249548945	"THBD"	"thrombomodulin"
"236208_at"	1.39567227343557e-22	3.41036700010959e-24	-12.0988138835566	44.321473438336	-0.939106523140659	"MOCS2"	"molybdenum cofactor synthesis 2"
"205824_at"	1.43192898777037e-22	3.50158035052398e-24	-12.0946155121056	44.2952914298057	-0.937375787760439	"HSPB2"	"heat shock protein family B (small) member 2"
"207569_at"	1.45621861818527e-22	3.56364062392663e-24	-12.0918210435409	44.2778646087615	-1.48725756276264	"ROS1"	"ROS proto-oncogene 1, receptor tyrosine kinase"
"229781_at"	1.50798237766154e-22	3.69340364300962e-24	-12.0861319820854	44.242386890315	-0.948284470404395	"LOC100506725"	"uncharacterized LOC100506725"
"209609_s_at"	1.50798237766154e-22	3.69583243907904e-24	12.0860274145698	44.2417347978702	0.750505136336263	"MRPL9"	"mitochondrial ribosomal protein L9"
"225200_at"	1.53751335709507e-22	3.77102041493278e-24	-12.082823861234	44.2217572218235	-1.11078277651868	"DPH3"	"diphthamide biosynthesis 3"
"212541_at"	1.5572869511627e-22	3.82236687418444e-24	12.0806726154674	44.2083419849227	0.904403788956043	"FLAD1"	"flavin adenine dinucleotide synthetase 1"
"218864_at"	1.56440679936894e-22	3.84270385286234e-24	-12.0798285408086	44.2030783257254	-1.10473289905055	"TNS1"	"tensin 1"
"225736_at"	1.58314872114023e-22	3.89163581383167e-24	12.0778158094074	44.1905269490247	0.99092847654945	"FBXO22"	"F-box protein 22"
"209039_x_at"	1.58745440704633e-22	3.9051233241469e-24	-12.077265471131	44.1870950536636	-0.948568722643955	"EHD1"	"EH domain containing 1"
"243580_at"	1.62521143815216e-22	4.0009777700097e-24	-12.0734081617967	44.163041089049	-0.764195202670329	"GNA14"	"G protein subunit alpha 14"
"229822_at"	1.66446127108129e-22	4.10064806976955e-24	-12.0694940631235	44.1386332011362	-0.910148197503296	"PARVB"	"parvin beta"
"225723_at"	1.66461778117894e-22	4.10407822410464e-24	12.0693610582866	44.137803801413	1.07272093286593	"CCDC167"	"coiled-coil domain containing 167"
"242263_at"	1.6696353424416e-22	4.11950265560808e-24	-12.0687643434461	44.1340827734707	-1.26877759447692	"TMED5"	"transmembrane p24 trafficking protein 5"
"243681_at"	1.68067395380989e-22	4.14981223162935e-24	-12.0675982560588	44.1268112347325	-1.67761415666593	"SHANK2"	"SH3 and multiple ankyrin repeat domains 2"
"226198_at"	1.73900953266225e-22	4.29703132807809e-24	-12.06205282705	44.0922310711425	-0.903096169032966	"TOM1L2"	"target of myb1 like 2 membrane trafficking protein"
"49452_at"	1.75220430383259e-22	4.3328399063222e-24	-12.0607327190397	44.0839992121186	-1.65620442274725	"ACACB"	"acetyl-CoA carboxylase beta"
"231136_at"	1.75361950203051e-22	4.33954675125246e-24	-12.0604866796954	44.0824649759054	-1.75407692026154	""	""
"231311_at"	1.80768655797848e-22	4.47856508592814e-24	12.0554706576148	44.0511865825174	1.77430838683736	""	""
"223063_at"	1.80768655797848e-22	4.47995479846518e-24	-12.0554213041369	44.0508788310193	-1.02690250117363	"C1orf198"	"chromosome 1 open reading frame 198"
"204049_s_at"	1.85158838339084e-22	4.59214238295013e-24	-12.0514868006617	44.0263447217634	-1.3663735954022	"PHACTR2"	"phosphatase and actin regulator 2"
"230863_at"	1.89297720452873e-22	4.69825343675442e-24	-12.0478528490548	44.0036849477658	-2.10207800309011	"LRP2"	"LDL receptor related protein 2"
"1552619_a_at"	1.92832624478773e-22	4.78951447722311e-24	12.0447924967454	43.9846020488665	2.2892180714967	"ANLN"	"anillin actin binding protein"
"240245_at"	1.9479633045554e-22	4.84185117675498e-24	-12.0430636303066	43.9738217243352	-1.54693612780659	""	""
"226641_at"	1.96346983068496e-22	4.88398531272345e-24	-12.0416853108478	43.9652272637201	-1.68258136303956	"ANKRD44"	"ankyrin repeat domain 44"
"200050_at"	2.05499817297841e-22	5.11541383342226e-24	12.0343204528621	43.9193044577911	0.791125014971428	"ZNF146"	"zinc finger protein 146"
"230645_at"	2.05565495514123e-22	5.12080850279351e-24	-12.0341527763205	43.9182589379872	-1.77926913034945	"FRMD3"	"FERM domain containing 3"
"227942_s_at"	2.05601829019439e-22	5.12547403664373e-24	12.0340079050293	43.9173556169676	0.953391627237362	"CRIPT"	"CXXC repeat containing interactor of PDZ3 domain"
"220110_s_at"	2.06630389731302e-22	5.15489440500222e-24	-12.0330973873909	43.9116782420957	-1.20810949278022	"NXF3"	"nuclear RNA export factor 3"
"235334_at"	2.0753500031219e-22	5.1812578953112e-24	-12.0322858781588	43.9066182279647	-1.39488958253626	"ST6GALNAC3"	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
"43427_at"	2.1001089083627e-22	5.24691132843796e-24	-12.0302827677821	43.8941282521213	-1.42730660644615	"ACACB"	"acetyl-CoA carboxylase beta"
"229610_at"	2.10029530056836e-22	5.25121842867297e-24	12.0301522337379	43.8933143365917	1.60476821125714	"CKAP2L"	"cytoskeleton associated protein 2 like"
"235424_at"	2.10415262035737e-22	5.26471108303407e-24	-12.0297440074804	43.890768935773	-0.918772254226373	"FAM122A"	"family with sequence similarity 122A"
"204683_at"	2.10707879719658e-22	5.27588637103268e-24	-12.0294066852508	43.8886656426888	-1.45326861154066	"ICAM2"	"intercellular adhesion molecule 2"
"228396_at"	2.12493165596392e-22	5.32447438257077e-24	-12.0279483289788	43.8795724274652	-1.42676156803956	"PRKG1"	"protein kinase, cGMP-dependent, type I"
"244787_at"	2.14417702284195e-22	5.37661947565856e-24	-12.0263979346072	43.8699053689561	-1.46501092871209	""	""
"230959_at"	2.16233320461737e-22	5.42610179558304e-24	-12.0249405480561	43.8608182703114	-1.54654780047692	""	""
"204482_at"	2.21542067169399e-22	5.56337006353151e-24	-12.0209661327683	43.8360371647451	-1.6915979923978	"CLDN5"	"claudin 5"
"236712_at"	2.25522274028528e-22	5.66744589876906e-24	-12.0180175620486	43.8176525276529	-1.75083282808791	""	""
"227529_s_at"	2.25740584456429e-22	5.67706088024855e-24	-12.0177478968163	43.8159711447178	-2.09480829046593	"AKAP12"	"A-kinase anchoring protein 12"
"214318_s_at"	2.29870007349735e-22	5.78511440536325e-24	-12.0147484006491	43.797269142006	-1.35723618372527	"FRY"	"FRY microtubule binding protein"
"201774_s_at"	2.34795519960369e-22	5.91336865085375e-24	12.0112600011575	43.7755189909994	1.44368959504396	"NCAPD2"	"non-SMC condensin I complex subunit D2"
"241763_s_at"	2.35913191187825e-22	5.94583223514994e-24	12.0103890158778	43.7700884343838	1.36146219396703	"FBXO32"	"F-box protein 32"
"1555083_at"	2.37582089904936e-22	5.99223963381631e-24	-12.0091521434177	43.7623766084182	-1.20773755867912	"RPL13AP17"	"ribosomal protein L13a pseudogene 17"
"235764_at"	2.42198508289241e-22	6.11310363857618e-24	-12.0059752245598	43.7425688270004	-0.942663268105494	"PRDM5"	"PR/SET domain 5"
"210821_x_at"	2.4383295559635e-22	6.15881685740392e-24	12.0047899875366	43.7351790326842	0.974930798191208	"CENPA"	"centromere protein A"
"206599_at"	2.43842340093087e-22	6.16351374501411e-24	-12.0046687067797	43.7344228647318	-0.992755194087912	"SLC16A5"	"solute carrier family 16 member 5"
"229114_at"	2.47325123427645e-22	6.25607033745647e-24	-12.002297419738	43.7196382838698	-1.54008815413846	"GAB1"	"GRB2 associated binding protein 1"
"203931_s_at"	2.49133684531256e-22	6.30637438301341e-24	12.0010233047066	43.711694427978	1.02535335797143	"MRPL12"	"mitochondrial ribosomal protein L12"
"215314_at"	2.51485635724666e-22	6.37050947377525e-24	-11.9994135270446	43.7016578216755	-1.18699253080659	""	""
"227945_at"	2.51524149217547e-22	6.37608542872464e-24	-11.9992743380322	43.7007900111842	-0.954597998674725	"TBC1D1"	"TBC1 domain family member 1"
"201843_s_at"	2.51665518679791e-22	6.38427205137395e-24	-11.9990702008978	43.6995172651554	-2.4069774220945	"EFEMP1"	"EGF containing fibulin like extracellular matrix protein 1"
"241299_at"	2.53464856459766e-22	6.43455364912949e-24	-11.99782211695	43.6917357770098	-1.28188788516483	"LOC102724611"	"uncharacterized LOC102724611"
"219476_at"	2.59602624229259e-22	6.59511742212054e-24	-11.9939009131243	43.667288237607	-2.99307580788571	"C1orf116"	"chromosome 1 open reading frame 116"
"238593_at"	2.6638762648495e-22	6.77236032581765e-24	11.9896816922927	43.6409829513867	1.76635975957363	"C11orf80"	"chromosome 11 open reading frame 80"
