"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"204092_s_at"	1.77334261547906e-29	5.64355948959044e-32	18.1155061988366	62.3521020468643	2.63272066183574	"AURKA"	"aurora kinase A"
"224753_at"	1.9413610519875e-29	6.21377565793895e-32	18.0911632855819	62.2565648719137	2.55869134782608	"CDCA5"	"cell division cycle associated 5"
"206311_s_at"	2.38270313902547e-29	7.66997261030606e-32	-18.0379808442234	62.0475798620267	-3.50319314492755	"PLA2G1B"	"phospholipase A2 group IB"
"205107_s_at"	2.60713919814273e-29	8.4401214096253e-32	18.013841037499	61.9526012302463	1.65008068599033	"EFNA4"	"ephrin A4"
"206481_s_at"	2.63046802182194e-29	8.56375505961234e-32	-18.0101738561196	61.938166105882	-2.79448437198069	"LDB2"	"LIM domain binding 2"
"210838_s_at"	2.65737327483178e-29	8.69995091348675e-32	-18.0061953264885	61.922503478082	-1.51094376811594	"ACVRL1"	"activin A receptor like type 1"
"239656_at"	2.82487448436722e-29	9.29999830244354e-32	-17.9893834239652	61.8562962468976	-1.53896120289855	"LHFPL3-AS2"	"LHFPL3 antisense RNA 2"
"229490_s_at"	2.99667491440044e-29	9.92040529504306e-32	17.9731136821221	61.7921897070911	2.10054317391304	""	""
"208206_s_at"	3.04478758901575e-29	1.01353697521878e-31	-17.9677147063766	61.7709090169412	-1.24624398550725	"RASGRP2"	"RAS guanyl releasing protein 2"
"220765_s_at"	3.23150529062661e-29	1.08160122210273e-31	-17.9513511354333	61.7063873297397	-2.14033101932368	"LIMS2"	"LIM zinc finger domain containing 2"
"226303_at"	3.53194847136162e-29	1.18862097618754e-31	-17.9276121290158	61.612723352484	-2.70956127536232	"PGM5"	"phosphoglucomutase 5"
"214319_at"	3.73972222303316e-29	1.26538383403957e-31	-17.9118761846467	61.5505962946409	-1.63749290821257	"FRY"	"FRY microtubule binding protein"
"217628_at"	3.82160894510651e-29	1.30008095800606e-31	-17.9050767091115	61.5237414890896	-2.36544349758454	"CLIC5"	"chloride intracellular channel 5"
"227006_at"	4.67147721231458e-29	1.59774346356255e-31	-17.8533031281307	61.3190654574544	-2.68196563768116	"PPP1R14A"	"protein phosphatase 1 regulatory inhibitor subunit 14A"
"205779_at"	4.78894441300274e-29	1.6466786458976e-31	-17.8457342145696	61.2891145703705	-1.96156190821257	"RAMP2"	"receptor activity modifying protein 2"
"219148_at"	4.92174476714832e-29	1.70134387012534e-31	17.837542579628	61.2566912450123	3.49613753140096	"PBK"	"PDZ binding kinase"
"210258_at"	4.94008733365156e-29	1.71671987817795e-31	-17.8352862407563	61.2477589152771	-2.69059637198068	"RGS13"	"regulator of G-protein signaling 13"
"1557729_at"	5.33996894495248e-29	1.86544868493082e-31	-17.8144567190792	61.1652687806362	-1.6273961062802	"GRK5"	"G protein-coupled receptor kinase 5"
"228885_at"	5.59825037811357e-29	1.96591508476965e-31	-17.8013130742036	61.1131880220069	-4.0532924589372	"MAMDC2"	"MAM domain containing 2"
"201250_s_at"	5.88843368303103e-29	2.07858747293094e-31	17.7873548949359	61.0578554714366	4.27106428019322	"SLC2A1"	"solute carrier family 2 member 1"
"209710_at"	6.93127168035283e-29	2.45938126381061e-31	-17.7452596825485	60.8908316684544	-1.97338680193237	"GATA2"	"GATA binding protein 2"
"209292_at"	8.24986961619479e-29	2.94234032950706e-31	-17.7004544069414	60.7128050811497	-3.20193520772947	"ID4"	"inhibitor of DNA binding 4, HLH protein"
"225602_at"	8.31580450426121e-29	2.98106572077768e-31	-17.6971893339222	60.699821758158	-2.32571077777779	"GLIPR2"	"GLI pathogenesis related 2"
"203228_at"	8.99092180203066e-29	3.23952737997264e-31	17.6764347857891	60.6172608003773	1.86102324637681	"PAFAH1B3"	"platelet activating factor acetylhydrolase 1b catalytic subunit 3"
"202580_x_at"	9.75201236613593e-29	3.5315929556377e-31	17.6549019923012	60.531545503456	3.18600341062801	"FOXM1"	"forkhead box M1"
"224822_at"	1.03636430684608e-28	3.77204384201866e-31	-17.6384810953826	60.4661390095023	-3.05426885507247	"DLC1"	"DLC1 Rho GTPase activating protein"
"200822_x_at"	1.26715886621829e-28	4.63524047999376e-31	17.5871620111612	60.2615051391929	1.27219589371979	"TPI1"	"triosephosphate isomerase 1"
"228528_at"	1.27177833470741e-28	4.68179839895449e-31	-17.5846751861714	60.2515803658791	-2.88301617391305	"MIR29C///MIR29B2"	"microRNA 29c///microRNA 29b-2"
"222958_s_at"	1.27177833470741e-28	4.69865978254954e-31	17.58378070214	60.2480103377636	2.73198517874395	"DEPDC1"	"DEP domain containing 1"
"204580_at"	1.27569191528849e-28	4.74180127146621e-31	17.5815067235368	60.2389340637418	5.62593990338163	"MMP12"	"matrix metallopeptidase 12"
"226287_at"	1.27569191528849e-28	4.75978327789397e-31	17.5805650460351	60.2351752921992	2.42804740579709	"CCDC34"	"coiled-coil domain containing 34"
"220677_s_at"	1.2825594431275e-28	4.80886485306152e-31	-17.5780128882009	60.2249876021887	-2.59082212077295	"ADAMTS8"	"ADAM metallopeptidase with thrombospondin type 1 motif 8"
"238062_at"	1.32635099729436e-28	4.99731697197328e-31	-17.568451784603	60.1868141879908	-3.29124014009662	"GPIHBP1"	"glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1"
"238036_at"	1.35753269298469e-28	5.13962994874861e-31	-17.5614693498771	60.158928867083	-1.40757996135266	"SHE"	"Src homology 2 domain containing E"
"218039_at"	1.35976455121518e-28	5.17294973301797e-31	17.5598627082365	60.1525116329414	3.13721131884057	"NUSAP1"	"nucleolar and spindle associated protein 1"
"204768_s_at"	1.54119340187984e-28	5.89134743471213e-31	17.527547672214	60.0233686390787	2.1975446763285	"FEN1"	"flap structure-specific endonuclease 1"
"228094_at"	1.55056272044406e-28	5.95552210870145e-31	-17.5248568895238	60.0126091992721	-2.30605541062802	"JAML"	"junction adhesion molecule like"
"230867_at"	1.6542533437204e-28	6.38404125331512e-31	-17.5076055044712	59.9436051702136	-2.97520725603866	"COL6A6"	"collagen type VI alpha 6 chain"
"206316_s_at"	1.74837528366481e-28	6.77925121421015e-31	17.4926997358126	59.8839525319113	1.5602318405797	"KNTC1"	"kinetochore associated 1"
"205326_at"	1.75503717294446e-28	6.83718185344617e-31	-17.4905887149271	59.8755019476051	-2.49405020289856	"RAMP3"	"receptor (G protein-coupled) activity modifying protein 3"
"212680_x_at"	1.79409287092897e-28	7.02214676504433e-31	17.4839671810942	59.848991696833	1.48737796135264	"PPP1R14B"	"protein phosphatase 1 regulatory inhibitor subunit 14B"
"211762_s_at"	1.85639109499865e-28	7.29993754777704e-31	17.4743457101707	59.8104607039156	1.98995731400965	"KPNA2"	"karyopherin subunit alpha 2"
"219999_at"	1.86485588397293e-28	7.36733188730045e-31	-17.4720670905506	59.8013337953616	-1.24357620772947	"MAN2A2"	"mannosidase alpha class 2A member 2"
"205935_at"	1.98790367581583e-28	7.889805169676e-31	-17.4550836847971	59.7332864471564	-2.68811014009663	"FOXF1"	"forkhead box F1"
"204396_s_at"	2.05337354712751e-28	8.18720499814902e-31	-17.4459157520264	59.6965378746963	-2.34158112560387	"GRK5"	"G protein-coupled receptor kinase 5"
"201930_at"	2.07052093678726e-28	8.29344463020412e-31	17.442721855609	59.6837329745646	1.53258551690821	"MCM6"	"minichromosome maintenance complex component 6"
"219909_at"	2.44996490836363e-28	9.85811211412892e-31	-17.3999381857124	59.5120788041839	-2.47638785024155	"MMP28"	"matrix metallopeptidase 28"
"204579_at"	2.56128561739555e-28	1.03528874521155e-30	-17.3878259155104	59.4634397784502	-2.23139758937199	"FGFR4"	"fibroblast growth factor receptor 4"
"218257_s_at"	2.68022818387351e-28	1.08826823378129e-30	17.375486722318	59.4138700422261	1.42615885507245	"UGGT1"	"UDP-glucose glycoprotein glucosyltransferase 1"
"218782_s_at"	2.75478191385526e-28	1.1235781742839e-30	17.3675945854322	59.3821549837804	2.5647409468599	"ATAD2"	"ATPase family, AAA domain containing 2"
"226380_at"	2.90964940251583e-28	1.19206486724014e-30	-17.3529753578457	59.3233854478376	-2.73744826570049	"PTPN21"	"protein tyrosine phosphatase, non-receptor type 21"
"203799_at"	2.99382156076752e-28	1.23202533364919e-30	-17.3448315018317	59.2906350511902	-2.48088698550725	"LY75-CD302///CD302///LY75"	"LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75"
"213103_at"	3.24539499029634e-28	1.34148928725555e-30	-17.3238170485569	59.206086195197	-2.04877058454107	"STARD13"	"StAR related lipid transfer domain containing 13"
"210051_at"	3.36789281364986e-28	1.39828380191773e-30	-17.3135852036983	59.1648990943128	-1.23257535748793	"RAPGEF3"	"Rap guanine nucleotide exchange factor 3"
"203046_s_at"	3.39442527653312e-28	1.41550793424701e-30	17.3105648274415	59.1527383373847	2.03388142995168	"TIMELESS"	"timeless circadian clock"
"223381_at"	3.50874881053132e-28	1.46959941035514e-30	17.3013147596915	59.1154880258075	2.82540652657004	"NUF2"	"NUF2, NDC80 kinetochore complex component"
"212097_at"	3.66625744823526e-28	1.54227565266412e-30	-17.2894126531807	59.0675416175644	-2.7434134299517	"CAV1"	"caveolin 1"
"205394_at"	3.70318088051541e-28	1.56458122249485e-30	17.2858728504632	59.0532783581433	2.47127839130434	"CHEK1"	"checkpoint kinase 1"
"235849_at"	3.90534026435664e-28	1.65713569516368e-30	-17.2717087403937	58.996189387012	-3.20100230434783	"SCARA5"	"scavenger receptor class A member 5"
"214091_s_at"	4.0215126129635e-28	1.71378589633378e-30	-17.2634273815049	58.9627990586925	-3.07313553140098	"GPX3"	"glutathione peroxidase 3"
"209186_at"	4.91726566499576e-28	2.10450876197349e-30	17.2128760910043	58.75878481823	1.70494997584539	"ATP2A2"	"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"
"210944_s_at"	5.05256379800589e-28	2.17165522182238e-30	-17.2051524743544	58.7275848659887	-2.72939508695653	"CAPN3"	"calpain 3"
"214505_s_at"	5.41756575153929e-28	2.33844630519117e-30	-17.1869627635877	58.6540761187834	-3.18427985507247	"FHL1"	"four and a half LIM domains 1"
"201710_at"	5.47069977337658e-28	2.37138700738957e-30	17.1835253680902	58.6401800190499	1.88989432367149	"MYBL2"	"MYB proto-oncogene like 2"
"203065_s_at"	5.76173917590393e-28	2.50808216527688e-30	-17.1697572963388	58.5845055607962	-2.81805384057972	"CAV1"	"caveolin 1"
"214687_x_at"	6.28087558628263e-28	2.74554963899689e-30	17.1475458653269	58.4946367169919	0.954603816425106	"ALDOA"	"aldolase, fructose-bisphosphate A"
"229452_at"	6.37171050799615e-28	2.79690996235771e-30	-17.1429971050783	58.4762242773992	-1.60607033816426	"TMEM88"	"transmembrane protein 88"
"210066_s_at"	6.6016567690243e-28	2.90992095351597e-30	-17.133277657549	58.43687299913	-3.34448011111112	"AQP4"	"aquaporin 4"
"204348_s_at"	6.68341452962592e-28	2.95818256272423e-30	17.1292423174389	58.4205314656522	3.04343142028985	"LOC100507855///AK4"	"adenylate kinase 4, mitochondrial-like///adenylate kinase 4"
"240189_at"	6.70429431256353e-28	2.97968636113934e-30	-17.1274656195667	58.413335873291	-1.65176939130436	"ACOXL"	"acyl-CoA oxidase-like"
"202094_at"	6.72338004000794e-28	3.00046589805567e-30	17.1257609940069	58.406431788644	2.69094075362318	"BIRC5"	"baculoviral IAP repeat containing 5"
"219213_at"	6.78729717808693e-28	3.04140431391184e-30	-17.1224371855187	58.3929685987292	-2.51552361352658	"JAM2"	"junctional adhesion molecule 2"
"220150_s_at"	8.95152708306924e-28	4.02757322804762e-30	-17.0536322673499	58.1139511185622	-1.82086698067634	"FAM184A"	"family with sequence similarity 184 member A"
"203145_at"	9.35606523966823e-28	4.2266997973444e-30	17.0418243089152	58.0660059393413	2.48366363285023	"SPAG5"	"sperm associated antigen 5"
"226101_at"	9.61955137925111e-28	4.36332646009012e-30	-17.0340424055804	58.0343983383587	-2.14836917874397	"PRKCE"	"protein kinase C epsilon"
"221520_s_at"	9.7424012568844e-28	4.43686861081704e-30	17.0299546732357	58.0177921376817	2.2771548115942	"CDCA8"	"cell division cycle associated 8"
"235427_at"	1.00963427221959e-27	4.61652616469864e-30	-17.0202489815792	57.9783546042397	-2.29843233816425	"CFLAR"	"CASP8 and FADD like apoptosis regulator"
